item_no,week,sold
MX40-STD-16242,13,0
MX40-STD-16242,14,36
MX40-STD-16242,15,0
MX40-STD-16242,16,84
MX40-STD-16242,17,36
MX40-STD-16242,18,0
MX40-STD-16242,19,0
MX40-STD-16242,20,84
MX40-STD-16242,21,36
MX40-STD-16242,22,24
MX40-STD-16242,23,0
MX40-STD-16242,24,48
MX40-STD-16242,25,16
MX40-STD-16242,26,12
MX40-STD-16242,27,12
MX40-STD-16242,28,0
MX40-STD-16242,29,24
MX40-STD-16242,30,46
MX40-STD-16242,31,24
MX40-STD-16242,32,0
MX40-STD-16242,33,96
MX40-STD-16242,34,72
MX40-STD-16242,35,16
MX40-STD-16242,36,24
MX40-STD-16242,37,0
MX40-STD-16242,38,0
MX40-STD-16242,39,24
MX40-STD-16242,40,24
MX40-STD-16242,41,96
MX40-STD-16242,42,0
MX40-STD-16242,43,0
MX40-STD-16242,44,132
MX40-STD-16242,45,24
MX40-STD-16242,46,24
MX40-STD-16242,47,24
MX40-STD-16242,48,0
MX40-STD-16242,49,12
MX40-STD-16242,50,28
MX40-STD-16242,51,24
MX40-STD-16242,52,48
MX40-STD-16242,53,24
MX40-STD-16251,0,122
MX40-STD-16251,1,12
MX40-STD-16251,2,48
MX40-STD-16251,3,141
MX40-STD-16251,4,36
MX40-STD-16251,5,48
MX40-STD-16251,6,24
MX40-STD-16251,7,228
MX40-STD-16251,8,0
MX40-STD-16251,9,204
MX40-STD-16251,10,40
MX40-STD-16251,11,108
MX40-STD-16251,12,49
MX40-STD-16251,13,72
MX40-STD-16251,14,110
MX40-STD-16251,15,36
MX40-STD-16251,16,12
MX40-STD-16251,17,312
MX40-STD-16251,18,112
MX40-STD-16251,19,48
MX40-STD-16251,20,30
MX40-STD-16251,21,0
MX40-STD-16251,22,341
MX40-STD-16251,23,48
MX40-STD-16251,24,286
MX40-STD-16251,25,72
MX40-STD-16251,26,81
MX40-STD-16251,27,103
MX40-STD-16251,28,141
MX40-STD-16251,29,24
MX40-STD-16251,30,120
MX40-STD-16251,31,116
MX40-STD-16251,32,12
MX40-STD-16251,33,270
MX40-STD-16251,34,96
MX40-STD-16251,35,72
MX40-STD-16251,36,33
MX40-STD-16251,37,144
MX40-STD-16251,38,73
MX40-STD-16251,39,1
MX40-STD-16251,40,309
MX40-STD-16251,41,48
MX40-STD-16251,42,0
MX40-STD-16251,43,96
MX40-STD-16251,44,87
MX40-STD-16251,45,120
MX40-STD-16251,46,144
MX40-STD-16251,47,237
MX40-STD-16251,48,12
MX40-STD-16251,49,156
MX40-STD-16251,50,156
MX40-STD-16251,51,553
MX40-STD-16251,52,72
MX40-STD-16251,53,84
MX40-STD-16252,0,399
MX40-STD-16252,1,228
MX40-STD-16252,2,142
MX40-STD-16252,3,252
MX40-STD-16252,4,400
MX40-STD-16252,5,237
MX40-STD-16252,6,608
MX40-STD-16252,7,240
MX40-STD-16252,8,307
MX40-STD-16252,9,590
MX40-STD-16252,10,348
MX40-STD-16252,11,292
MX40-STD-16252,12,77
MX40-STD-16252,13,36
MX40-STD-16252,14,796
MX40-STD-16252,15,366
MX40-STD-16252,16,98
MX40-STD-16252,17,960
MX40-STD-16252,18,312
MX40-STD-16252,19,524
MX40-STD-16252,20,544
MX40-STD-16252,21,153
MX40-STD-16252,22,492
MX40-STD-16252,23,316
MX40-STD-16252,24,384
MX40-STD-16252,25,428
MX40-STD-16252,26,194
MX40-STD-16252,27,337
MX40-STD-16252,28,198
MX40-STD-16252,29,714
MX40-STD-16252,30,620
MX40-STD-16252,31,361
MX40-STD-16252,32,312
MX40-STD-16252,33,220
MX40-STD-16252,34,435
MX40-STD-16252,35,459
MX40-STD-16252,36,420
MX40-STD-16252,37,570
MX40-STD-16252,38,562
MX40-STD-16252,39,600
MX40-STD-16252,40,85
MX40-STD-16252,41,1038
MX40-STD-16252,42,52
MX40-STD-16252,43,144
MX40-STD-16252,44,909
MX40-STD-16252,45,540
MX40-STD-16252,46,208
MX40-STD-16252,47,101
MX40-STD-16252,48,360
MX40-STD-16252,49,600
MX40-STD-16252,50,305
MX40-STD-16252,51,178
MX40-STD-16252,52,252
MX40-STD-16252,53,312
MX40-STD-16254,0,0
MX40-STD-16254,1,0
MX40-STD-16254,2,0
MX40-STD-16254,3,24
MX40-STD-16254,4,18
MX40-STD-16254,5,38
MX40-STD-16254,6,37
MX40-STD-16254,7,0
MX40-STD-16254,8,36
MX40-STD-16254,9,0
MX40-STD-16254,10,0
MX40-STD-16254,11,78
MX40-STD-16254,12,0
MX40-STD-16254,13,4
MX40-STD-16254,14,0
MX40-STD-16254,15,0
MX40-STD-16254,16,0
MX40-STD-16254,17,6
MX40-STD-16254,18,68
MX40-STD-16254,19,84
MX40-STD-16254,20,72
MX40-STD-16254,21,2
MX40-STD-16254,22,12
MX40-STD-16254,23,6
MX40-STD-16254,24,0
MX40-STD-16254,25,0
MX40-STD-16254,26,0
MX40-STD-16254,27,0
MX40-STD-16254,28,0
MX40-STD-16254,29,54
MX40-STD-16254,30,0
MX40-STD-16254,31,1
MX40-STD-16254,32,0
MX40-STD-16254,33,18
MX40-STD-16254,34,1
MX40-STD-16254,35,0
MX40-STD-16254,36,0
MX40-STD-16254,37,131
MX40-STD-16254,38,0
MX40-STD-16254,39,12
MX40-STD-16254,40,0
MX40-STD-16254,41,0
MX40-STD-16254,42,0
MX40-STD-16254,43,42
MX40-STD-16254,44,2
MX40-STD-16254,45,0
MX40-STD-16254,46,0
MX40-STD-16254,47,27
MX40-STD-16254,48,0
MX40-STD-16254,49,0
MX40-STD-16254,50,24
MX40-STD-16254,51,0
MX40-STD-16254,52,0
MX40-STD-16254,53,0
MX40-STD-16301,0,24
MX40-STD-16301,1,0
MX40-STD-16301,2,0
MX40-STD-16301,3,0
MX40-STD-16301,4,0
MX40-STD-16301,5,12
MX40-STD-16301,6,0
MX40-STD-16301,7,228
MX40-STD-16301,8,0
MX40-STD-16301,9,0
MX40-STD-16301,10,12
MX40-STD-16301,11,0
MX40-STD-16301,12,0
MX40-STD-16301,13,0
MX40-STD-16301,14,0
MX40-STD-16301,15,6
MX40-STD-16301,16,0
MX40-STD-16301,17,0
MX40-STD-16301,18,0
MX40-STD-16301,19,0
MX40-STD-16301,20,0
MX40-STD-16301,21,0
MX40-STD-16301,22,0
MX40-STD-16301,23,0
MX40-STD-16301,24,12
MX40-STD-16301,25,0
MX40-STD-16301,26,0
MX40-STD-16301,27,0
MX40-STD-16301,28,18
MX40-STD-16301,29,0
MX40-STD-16301,30,5
MX40-STD-16301,31,0
MX40-STD-16301,32,0
MX40-STD-16301,33,12
MX40-STD-16301,34,0
MX40-STD-16301,35,0
MX40-STD-16301,36,0
MX40-STD-16301,37,36
MX40-STD-16301,38,240
MX40-STD-16301,39,0
MX40-STD-16301,40,0
MX40-STD-16301,41,0
MX40-STD-16301,42,0
MX40-STD-16301,43,0
MX40-STD-16301,44,0
MX40-STD-16301,45,0
MX40-STD-16301,46,0
MX40-STD-16301,47,0
MX40-STD-16301,48,0
MX40-STD-16301,49,12
MX40-STD-16301,50,0
MX40-STD-16301,51,0
MX40-STD-16301,52,0
MX40-STD-16301,53,0
MX40-STD-18241,0,0
MX40-STD-18241,1,0
MX40-STD-18241,2,72
MX40-STD-18241,3,24
MX40-STD-18241,4,0
MX40-STD-18241,5,0
MX40-STD-18241,6,0
MX40-STD-18241,7,0
MX40-STD-18241,8,60
MX40-STD-18241,9,24
MX40-STD-18241,10,0
MX40-STD-18241,11,24
MX40-STD-18241,12,0
MX40-STD-18241,13,0
MX40-STD-18241,14,132
MX40-STD-18241,15,0
MX40-STD-18241,16,0
MX40-STD-18241,17,156
MX40-STD-18241,18,12
MX40-STD-18241,19,24
MX40-STD-18241,20,0
MX40-STD-18241,21,0
MX40-STD-18241,22,12
MX40-STD-18241,23,0
MX40-STD-18241,24,0
MX40-STD-18241,25,12
MX40-STD-18241,26,0
MX40-STD-18241,27,0
MX40-STD-18241,28,0
MX40-STD-18241,29,0
MX40-STD-18241,30,0
MX40-STD-18241,31,0
MX40-STD-18241,32,0
MX40-STD-18241,33,12
MX40-STD-18241,34,0
MX40-STD-18241,35,0
MX40-STD-18241,36,12
MX40-STD-18241,37,72
MX40-STD-18241,38,0
MX40-STD-18241,39,0
MX40-STD-18241,40,0
MX40-STD-18241,41,0
MX40-STD-18241,42,0
MX40-STD-18241,43,24
MX40-STD-18241,44,0
MX40-STD-18241,45,72
MX40-STD-18241,46,24
MX40-STD-18241,47,12
MX40-STD-18241,48,12
MX40-STD-18241,49,0
MX40-STD-18241,50,0
MX40-STD-18241,51,0
MX40-STD-18241,52,8
MX40-STD-18241,53,0
MX40-STD-18242,0,60
MX40-STD-18242,1,24
MX40-STD-18242,2,0
MX40-STD-18242,3,72
MX40-STD-18242,4,12
MX40-STD-18242,5,22
MX40-STD-18242,6,36
MX40-STD-18242,7,10
MX40-STD-18242,8,99
MX40-STD-18242,9,24
MX40-STD-18242,10,16
MX40-STD-18242,11,57
MX40-STD-18242,12,82
MX40-STD-18242,13,72
MX40-STD-18242,14,48
MX40-STD-18242,15,0
MX40-STD-18242,16,129
MX40-STD-18242,17,0
MX40-STD-18242,18,116
MX40-STD-18242,19,2
MX40-STD-18242,20,60
MX40-STD-18242,21,36
MX40-STD-18242,22,19
MX40-STD-18242,23,12
MX40-STD-18242,24,36
MX40-STD-18242,25,84
MX40-STD-18242,26,72
MX40-STD-18242,27,0
MX40-STD-18242,28,18
MX40-STD-18242,29,0
MX40-STD-18242,30,135
MX40-STD-18242,31,44
MX40-STD-18242,32,83
MX40-STD-18242,33,120
MX40-STD-18242,34,156
MX40-STD-18242,35,0
MX40-STD-18242,36,20
MX40-STD-18242,37,24
MX40-STD-18242,38,0
MX40-STD-18242,39,12
MX40-STD-18242,40,52
MX40-STD-18242,41,24
MX40-STD-18242,42,36
MX40-STD-18242,43,12
MX40-STD-18242,44,40
MX40-STD-18242,45,116
MX40-STD-18242,46,36
MX40-STD-18242,47,48
MX40-STD-18242,48,60
MX40-STD-18242,49,72
MX40-STD-18242,50,4
MX40-STD-18242,51,36
MX40-STD-18242,52,48
MX40-STD-18242,53,0
MX40-STD-20201,0,132
MX40-STD-20201,1,39
MX40-STD-20201,2,77
MX40-STD-20201,3,72
MX40-STD-20201,4,180
MX40-STD-20201,5,158
MX40-STD-20201,6,52
MX40-STD-20201,7,300
MX40-STD-20201,8,121
MX40-STD-20201,9,494
MX40-STD-20201,10,110
MX40-STD-20201,11,302
MX40-STD-20201,12,37
MX40-STD-20201,13,396
MX40-STD-20201,14,420
MX40-STD-20201,15,277
MX40-STD-20201,16,240
MX40-STD-20201,17,459
MX40-STD-20201,18,126
MX40-STD-20201,19,204
MX40-STD-20201,20,480
MX40-STD-20201,21,48
MX40-STD-20201,22,176
MX40-STD-20201,23,226
MX40-STD-20201,24,190
MX40-STD-20201,25,223
MX40-STD-20201,26,149
MX40-STD-20201,27,36
MX40-STD-20201,28,216
MX40-STD-20201,29,96
MX40-STD-20201,30,176
MX40-STD-20201,31,61
MX40-STD-20201,32,79
MX40-STD-20201,33,156
MX40-STD-20201,34,312
MX40-STD-20201,35,374
MX40-STD-20201,36,195
MX40-STD-20201,37,246
MX40-STD-20201,38,389
MX40-STD-20201,39,60
MX40-STD-20201,40,227
MX40-STD-20201,41,84
MX40-STD-20201,42,24
MX40-STD-20201,43,636
MX40-STD-20201,44,252
MX40-STD-20201,45,192
MX40-STD-20201,46,24
MX40-STD-20201,47,161
MX40-STD-20201,48,168
MX40-STD-20201,49,109
MX40-STD-20201,50,67
MX40-STD-20201,51,84
MX40-STD-20201,52,120
MX40-STD-20201,53,168
MX40-STD-20202,0,156
MX40-STD-20202,1,380
MX40-STD-20202,2,631
MX40-STD-20202,3,300
MX40-STD-20202,4,90
MX40-STD-20202,5,566
MX40-STD-20202,6,826
MX40-STD-20202,7,312
MX40-STD-20202,8,159
MX40-STD-20202,9,306
MX40-STD-20202,10,484
MX40-STD-20202,11,959
MX40-STD-20202,12,44
MX40-STD-20202,13,167
MX40-STD-20202,14,1476
MX40-STD-20202,15,534
MX40-STD-20202,16,557
MX40-STD-20202,17,447
MX40-STD-20202,18,318
MX40-STD-20202,19,736
MX40-STD-20202,20,672
MX40-STD-20202,21,231
MX40-STD-20202,22,530
MX40-STD-20202,23,445
MX40-STD-20202,24,1070
MX40-STD-20202,25,347
MX40-STD-20202,26,947
MX40-STD-20202,27,100
MX40-STD-20202,28,369
MX40-STD-20202,29,300
MX40-STD-20202,30,278
MX40-STD-20202,31,630
MX40-STD-20202,32,212
MX40-STD-20202,33,300
MX40-STD-20202,34,1068
MX40-STD-20202,35,374
MX40-STD-20202,36,519
MX40-STD-20202,37,1122
MX40-STD-20202,38,276
MX40-STD-20202,39,710
MX40-STD-20202,40,668
MX40-STD-20202,41,216
MX40-STD-20202,42,89
MX40-STD-20202,43,438
MX40-STD-20202,44,867
MX40-STD-20202,45,108
MX40-STD-20202,46,162
MX40-STD-20202,47,51
MX40-STD-20202,48,195
MX40-STD-20202,49,282
MX40-STD-20202,50,367
MX40-STD-20202,51,913
MX40-STD-20202,52,272
MX40-STD-20202,53,384
MX40-STD-20204,0,18
MX40-STD-20204,1,0
MX40-STD-20204,2,2
MX40-STD-20204,3,0
MX40-STD-20204,4,0
MX40-STD-20204,5,24
MX40-STD-20204,6,118
MX40-STD-20204,7,18
MX40-STD-20204,8,146
MX40-STD-20204,9,192
MX40-STD-20204,10,0
MX40-STD-20204,11,6
MX40-STD-20204,12,0
MX40-STD-20204,13,0
MX40-STD-20204,14,0
MX40-STD-20204,15,0
MX40-STD-20204,16,26
MX40-STD-20204,17,48
MX40-STD-20204,18,54
MX40-STD-20204,19,75
MX40-STD-20204,20,156
MX40-STD-20204,21,12
MX40-STD-20204,22,0
MX40-STD-20204,23,192
MX40-STD-20204,24,0
MX40-STD-20204,25,0
MX40-STD-20204,26,0
MX40-STD-20204,27,24
MX40-STD-20204,28,0
MX40-STD-20204,29,0
MX40-STD-20204,30,0
MX40-STD-20204,31,24
MX40-STD-20204,32,108
MX40-STD-20204,33,0
MX40-STD-20204,34,78
MX40-STD-20204,35,18
MX40-STD-20204,36,162
MX40-STD-20204,37,30
MX40-STD-20204,38,0
MX40-STD-20204,39,6
MX40-STD-20204,40,0
MX40-STD-20204,41,36
MX40-STD-20204,42,0
MX40-STD-20204,43,12
MX40-STD-20204,44,402
MX40-STD-20204,45,24
MX40-STD-20204,46,84
MX40-STD-20204,47,18
MX40-STD-20204,48,12
MX40-STD-20204,49,0
MX40-STD-20204,50,24
MX40-STD-20204,51,0
MX40-STD-20204,52,0
MX40-STD-20204,53,60
MX40-STD-20242,0,78
MX40-STD-20242,1,42
MX40-STD-20242,2,262
MX40-STD-20242,3,12
MX40-STD-20242,4,94
MX40-STD-20242,5,416
MX40-STD-20242,6,348
MX40-STD-20242,7,72
MX40-STD-20242,8,327
MX40-STD-20242,9,300
MX40-STD-20242,10,213
MX40-STD-20242,11,63
MX40-STD-20242,12,36
MX40-STD-20242,13,24
MX40-STD-20242,14,567
MX40-STD-20242,15,43
MX40-STD-20242,16,120
MX40-STD-20242,17,168
MX40-STD-20242,18,390
MX40-STD-20242,19,258
MX40-STD-20242,20,548
MX40-STD-20242,21,48
MX40-STD-20242,22,120
MX40-STD-20242,23,48
MX40-STD-20242,24,144
MX40-STD-20242,25,125
MX40-STD-20242,26,243
MX40-STD-20242,27,264
MX40-STD-20242,28,86
MX40-STD-20242,29,0
MX40-STD-20242,30,55
MX40-STD-20242,31,300
MX40-STD-20242,32,60
MX40-STD-20242,33,20
MX40-STD-20242,34,175
MX40-STD-20242,35,73
MX40-STD-20242,36,935
MX40-STD-20242,37,412
MX40-STD-20242,38,72
MX40-STD-20242,39,84
MX40-STD-20242,40,816
MX40-STD-20242,41,192
MX40-STD-20242,42,12
MX40-STD-20242,43,84
MX40-STD-20242,44,660
MX40-STD-20242,45,240
MX40-STD-20242,46,36
MX40-STD-20242,47,234
MX40-STD-20242,48,12
MX40-STD-20242,49,0
MX40-STD-20242,50,159
MX40-STD-20242,51,144
MX40-STD-20242,52,84
MX40-STD-20242,53,120
MX40-STD-20244,0,0
MX40-STD-20244,1,18
MX40-STD-20244,2,0
MX40-STD-20244,3,0
MX40-STD-20244,4,0
MX40-STD-20244,5,36
MX40-STD-20244,6,20
MX40-STD-20244,7,12
MX40-STD-20244,8,12
MX40-STD-20244,9,36
MX40-STD-20244,10,18
MX40-STD-20244,11,6
MX40-STD-20244,12,12
MX40-STD-20244,13,6
MX40-STD-20244,14,0
MX40-STD-20244,15,0
MX40-STD-20244,16,0
MX40-STD-20244,17,0
MX40-STD-20244,18,48
MX40-STD-20244,19,66
MX40-STD-20244,20,0
MX40-STD-20244,21,0
MX40-STD-20244,22,0
MX40-STD-20244,23,6
MX40-STD-20244,24,24
MX40-STD-20244,25,12
MX40-STD-20244,26,48
MX40-STD-20244,27,24
MX40-STD-20244,28,0
MX40-STD-20244,29,0
MX40-STD-20244,30,0
MX40-STD-20244,31,6
MX40-STD-20244,32,14
MX40-STD-20244,33,0
MX40-STD-20244,34,0
MX40-STD-20244,35,0
MX40-STD-20244,36,0
MX40-STD-20244,37,48
MX40-STD-20244,38,18
MX40-STD-20244,39,0
MX40-STD-20244,40,0
MX40-STD-20244,41,0
MX40-STD-20244,42,0
MX40-STD-20244,43,0
MX40-STD-20244,44,0
MX40-STD-20244,45,0
MX40-STD-20244,46,0
MX40-STD-20244,47,0
MX40-STD-20244,48,0
MX40-STD-20244,49,12
MX40-STD-20244,50,24
MX40-STD-20244,51,24
MX40-STD-20244,52,0
MX40-STD-20244,53,36
MX40-STD-20251,0,72
MX40-STD-20251,1,195
MX40-STD-20251,2,48
MX40-STD-20251,3,12
MX40-STD-20251,4,180
MX40-STD-20251,5,136
MX40-STD-20251,6,216
MX40-STD-20251,7,132
MX40-STD-20251,8,78
MX40-STD-20251,9,36
MX40-STD-20251,10,38
MX40-STD-20251,11,48
MX40-STD-20251,12,113
MX40-STD-20251,13,72
MX40-STD-20251,14,97
MX40-STD-20251,15,192
MX40-STD-20251,16,72
MX40-STD-20251,17,111
MX40-STD-20251,18,69
MX40-STD-20251,19,48
MX40-STD-20251,20,222
MX40-STD-20251,21,36
MX40-STD-20251,22,24
MX40-STD-20251,23,0
MX40-STD-20251,24,157
MX40-STD-20251,25,24
MX40-STD-20251,26,41
MX40-STD-20251,27,48
MX40-STD-20251,28,24
MX40-STD-20251,29,60
MX40-STD-20251,30,133
MX40-STD-20251,31,65
MX40-STD-20251,32,36
MX40-STD-20251,33,192
MX40-STD-20251,34,288
MX40-STD-20251,35,84
MX40-STD-20251,36,123
MX40-STD-20251,37,114
MX40-STD-20251,38,96
MX40-STD-20251,39,43
MX40-STD-20251,40,54
MX40-STD-20251,41,60
MX40-STD-20251,42,120
MX40-STD-20251,43,216
MX40-STD-20251,44,108
MX40-STD-20251,45,72
MX40-STD-20251,46,48
MX40-STD-20251,47,51
MX40-STD-20251,48,12
MX40-STD-20251,49,120
MX40-STD-20251,50,192
MX40-STD-20251,51,89
MX40-STD-20251,52,72
MX40-STD-20251,53,48
MX40-STD-20252,0,264
MX40-STD-20252,1,384
MX40-STD-20252,2,543
MX40-STD-20252,3,72
MX40-STD-20252,4,318
MX40-STD-20252,5,587
MX40-STD-20252,6,1034
MX40-STD-20252,7,1136
MX40-STD-20252,8,155
MX40-STD-20252,9,348
MX40-STD-20252,10,472
MX40-STD-20252,11,238
MX40-STD-20252,12,400
MX40-STD-20252,13,253
MX40-STD-20252,14,1283
MX40-STD-20252,15,332
MX40-STD-20252,16,508
MX40-STD-20252,17,484
MX40-STD-20252,18,735
MX40-STD-20252,19,1144
MX40-STD-20252,20,356
MX40-STD-20252,21,220
MX40-STD-20252,22,1040
MX40-STD-20252,23,488
MX40-STD-20252,24,724
MX40-STD-20252,25,226
MX40-STD-20252,26,423
MX40-STD-20252,27,796
MX40-STD-20252,28,374
MX40-STD-20252,29,646
MX40-STD-20252,30,373
MX40-STD-20252,31,549
MX40-STD-20252,32,252
MX40-STD-20252,33,792
MX40-STD-20252,34,792
MX40-STD-20252,35,477
MX40-STD-20252,36,1027
MX40-STD-20252,37,600
MX40-STD-20252,38,700
MX40-STD-20252,39,500
MX40-STD-20252,40,642
MX40-STD-20252,41,852
MX40-STD-20252,42,280
MX40-STD-20252,43,648
MX40-STD-20252,44,836
MX40-STD-20252,45,576
MX40-STD-20252,46,140
MX40-STD-20252,47,860
MX40-STD-20252,48,154
MX40-STD-20252,49,288
MX40-STD-20252,50,433
MX40-STD-20252,51,816
MX40-STD-20252,52,807
MX40-STD-20252,53,912
MX40-STD-20254,0,0
MX40-STD-20254,1,5
MX40-STD-20254,2,4
MX40-STD-20254,3,12
MX40-STD-20254,4,12
MX40-STD-20254,5,18
MX40-STD-20254,6,30
MX40-STD-20254,7,60
MX40-STD-20254,8,46
MX40-STD-20254,9,18
MX40-STD-20254,10,30
MX40-STD-20254,11,84
MX40-STD-20254,12,102
MX40-STD-20254,13,122
MX40-STD-20254,14,42
MX40-STD-20254,15,144
MX40-STD-20254,16,46
MX40-STD-20254,17,73
MX40-STD-20254,18,130
MX40-STD-20254,19,0
MX40-STD-20254,20,48
MX40-STD-20254,21,8
MX40-STD-20254,22,30
MX40-STD-20254,23,12
MX40-STD-20254,24,30
MX40-STD-20254,25,6
MX40-STD-20254,26,108
MX40-STD-20254,27,18
MX40-STD-20254,28,24
MX40-STD-20254,29,54
MX40-STD-20254,30,0
MX40-STD-20254,31,2
MX40-STD-20254,32,6
MX40-STD-20254,33,68
MX40-STD-20254,34,23
MX40-STD-20254,35,48
MX40-STD-20254,36,30
MX40-STD-20254,37,42
MX40-STD-20254,38,18
MX40-STD-20254,39,30
MX40-STD-20254,40,108
MX40-STD-20254,41,12
MX40-STD-20254,42,0
MX40-STD-20254,43,24
MX40-STD-20254,44,42
MX40-STD-20254,45,12
MX40-STD-20254,46,30
MX40-STD-20254,47,42
MX40-STD-20254,48,0
MX40-STD-20254,49,18
MX40-STD-20254,50,1
MX40-STD-20254,51,18
MX40-STD-20254,52,0
MX40-STD-20254,53,0
MX40-STD-20302,0,40
MX40-STD-20302,1,120
MX40-STD-20302,2,12
MX40-STD-20302,3,48
MX40-STD-20302,4,72
MX40-STD-20302,5,12
MX40-STD-20302,6,0
MX40-STD-20302,7,0
MX40-STD-20302,8,6
MX40-STD-20302,9,0
MX40-STD-20302,10,0
MX40-STD-20302,11,0
MX40-STD-20302,12,25
MX40-STD-20302,13,0
MX40-STD-20302,14,0
MX40-STD-20302,15,0
MX40-STD-20302,16,36
MX40-STD-20302,17,48
MX40-STD-20302,18,60
MX40-STD-20302,19,0
MX40-STD-20302,20,48
MX40-STD-20302,21,0
MX40-STD-20302,22,0
MX40-STD-20302,23,48
MX40-STD-20302,24,0
MX40-STD-20302,25,24
MX40-STD-20302,26,0
MX40-STD-20302,27,0
MX40-STD-20302,28,0
MX40-STD-20302,29,12
MX40-STD-20302,30,60
MX40-STD-20302,31,2
MX40-STD-20302,32,12
MX40-STD-20302,33,0
MX40-STD-20302,34,0
MX40-STD-20302,35,48
MX40-STD-20302,36,0
MX40-STD-20302,37,12
MX40-STD-20302,38,24
MX40-STD-20302,39,12
MX40-STD-20302,40,156
MX40-STD-20302,41,12
MX40-STD-20302,42,14
MX40-STD-20302,43,0
MX40-STD-20302,44,0
MX40-STD-20302,45,0
MX40-STD-20302,46,60
MX40-STD-20302,47,0
MX40-STD-20302,48,0
MX40-STD-20302,49,60
MX40-STD-20302,50,12
MX40-STD-20302,51,0
MX40-STD-20302,52,12
MX40-STD-20302,53,96
MX40-STD-24241,0,24
MX40-STD-24241,1,3
MX40-STD-24241,2,12
MX40-STD-24241,3,0
MX40-STD-24241,4,0
MX40-STD-24241,5,60
MX40-STD-24241,6,28
MX40-STD-24241,7,24
MX40-STD-24241,8,110
MX40-STD-24241,9,0
MX40-STD-24241,10,12
MX40-STD-24241,11,30
MX40-STD-24241,12,0
MX40-STD-24241,13,24
MX40-STD-24241,14,36
MX40-STD-24241,15,48
MX40-STD-24241,16,0
MX40-STD-24241,17,28
MX40-STD-24241,18,1
MX40-STD-24241,19,90
MX40-STD-24241,20,64
MX40-STD-24241,21,0
MX40-STD-24241,22,36
MX40-STD-24241,23,25
MX40-STD-24241,24,13
MX40-STD-24241,25,40
MX40-STD-24241,26,0
MX40-STD-24241,27,12
MX40-STD-24241,28,2
MX40-STD-24241,29,24
MX40-STD-24241,30,48
MX40-STD-24241,31,0
MX40-STD-24241,32,24
MX40-STD-24241,33,56
MX40-STD-24241,34,12
MX40-STD-24241,35,28
MX40-STD-24241,36,12
MX40-STD-24241,37,84
MX40-STD-24241,38,16
MX40-STD-24241,39,0
MX40-STD-24241,40,75
MX40-STD-24241,41,0
MX40-STD-24241,42,12
MX40-STD-24241,43,48
MX40-STD-24241,44,24
MX40-STD-24241,45,0
MX40-STD-24241,46,60
MX40-STD-24241,47,12
MX40-STD-24241,48,0
MX40-STD-24241,49,36
MX40-STD-24241,50,64
MX40-STD-24241,51,72
MX40-STD-24241,52,12
MX40-STD-24241,53,0
MX40-STD-24242,0,808
MX40-STD-24242,1,448
MX40-STD-24242,2,1248
MX40-STD-24242,3,226
MX40-STD-24242,4,512
MX40-STD-24242,5,930
MX40-STD-24242,6,1955
MX40-STD-24242,7,945
MX40-STD-24242,8,753
MX40-STD-24242,9,1662
MX40-STD-24242,10,1153
MX40-STD-24242,11,776
MX40-STD-24242,12,306
MX40-STD-24242,13,1327
MX40-STD-24242,14,578
MX40-STD-24242,15,731
MX40-STD-24242,16,1324
MX40-STD-24242,17,978
MX40-STD-24242,18,599
MX40-STD-24242,19,386
MX40-STD-24242,20,1222
MX40-STD-24242,21,521
MX40-STD-24242,22,761
MX40-STD-24242,23,1021
MX40-STD-24242,24,1422
MX40-STD-24242,25,594
MX40-STD-24242,26,772
MX40-STD-24242,27,664
MX40-STD-24242,28,758
MX40-STD-24242,29,1805
MX40-STD-24242,30,419
MX40-STD-24242,31,1207
MX40-STD-24242,32,1060
MX40-STD-24242,33,308
MX40-STD-24242,34,1499
MX40-STD-24242,35,730
MX40-STD-24242,36,1415
MX40-STD-24242,37,558
MX40-STD-24242,38,530
MX40-STD-24242,39,1232
MX40-STD-24242,40,561
MX40-STD-24242,41,1056
MX40-STD-24242,42,888
MX40-STD-24242,43,990
MX40-STD-24242,44,1268
MX40-STD-24242,45,312
MX40-STD-24242,46,854
MX40-STD-24242,47,453
MX40-STD-24242,48,872
MX40-STD-24242,49,732
MX40-STD-24242,50,1394
MX40-STD-24242,51,228
MX40-STD-24242,52,1407
MX40-STD-24242,53,340
MX40-STD-24244,0,70
MX40-STD-24244,1,234
MX40-STD-24244,2,42
MX40-STD-24244,3,72
MX40-STD-24244,4,90
MX40-STD-24244,5,204
MX40-STD-24244,6,54
MX40-STD-24244,7,300
MX40-STD-24244,8,216
MX40-STD-24244,9,52
MX40-STD-24244,10,318
MX40-STD-24244,11,24
MX40-STD-24244,12,80
MX40-STD-24244,13,108
MX40-STD-24244,14,126
MX40-STD-24244,15,18
MX40-STD-24244,16,12
MX40-STD-24244,17,96
MX40-STD-24244,18,444
MX40-STD-24244,19,92
MX40-STD-24244,20,84
MX40-STD-24244,21,12
MX40-STD-24244,22,218
MX40-STD-24244,23,129
MX40-STD-24244,24,186
MX40-STD-24244,25,306
MX40-STD-24244,26,237
MX40-STD-24244,27,229
MX40-STD-24244,28,258
MX40-STD-24244,29,91
MX40-STD-24244,30,84
MX40-STD-24244,31,216
MX40-STD-24244,32,192
MX40-STD-24244,33,144
MX40-STD-24244,34,307
MX40-STD-24244,35,192
MX40-STD-24244,36,265
MX40-STD-24244,37,18
